iter	Logloss
0	0.6488249925
1	0.6077790443
2	0.5661029043
3	0.5282296253
4	0.4922439855
5	0.4626494514
6	0.4308392468
7	0.4035801317
8	0.3757694176
9	0.3530275921
10	0.3329655072
11	0.3111580516
12	0.2863081724
13	0.2699743011
14	0.2528755177
15	0.2395607723
16	0.2256179133
17	0.213705355
18	0.2002967989
19	0.1905208312
20	0.1815829348
21	0.1721539376
22	0.1625444614
23	0.1554803195
24	0.1479317619
25	0.1410807523
26	0.1347520164
27	0.1296494641
28	0.1248268365
29	0.1195595666
30	0.1152269046
31	0.1109665501
32	0.1077750261
33	0.1047452187
34	0.1009631623
35	0.09746159921
36	0.0950758065
37	0.09249331263
38	0.08962837264
39	0.08641806097
40	0.08452037148
41	0.08256813567
42	0.07945894023
43	0.07705332256
44	0.07541840086
45	0.07256770791
46	0.07074510871
47	0.06897841066
48	0.06776958066
49	0.06634936485
50	0.06485718574
51	0.06382814133
52	0.0622310765
53	0.06114239531
54	0.0598735465
55	0.05886760833
56	0.05783253518
57	0.05705433899
58	0.05562167825
59	0.05427276499
60	0.05326844755
61	0.05273519374
62	0.05214579462
63	0.05146344725
64	0.05065898798
65	0.04978040234
66	0.04946494391
67	0.04926757169
68	0.04907953341
69	0.04883853146
70	0.04802677906
71	0.04744459255
72	0.04714393698
73	0.04658616669
74	0.04603272961
75	0.04562849868
76	0.04522228783
77	0.04512755514
78	0.04490760217
79	0.04448352098
80	0.04429349845
81	0.04387138704
82	0.04354467911
83	0.04297213897
84	0.0427829079
85	0.04251034534
86	0.04245938379
87	0.04224131248
88	0.0422012381
89	0.04204706192
90	0.04166870709
91	0.04153988068
92	0.04122964532
93	0.0410521718
94	0.04069945978
95	0.04056359533
96	0.04037537647
97	0.04012476956
98	0.03985598
99	0.03966387789
100	0.03943406233
101	0.03921946804
102	0.03913145765
103	0.03899245197
104	0.03875445383
105	0.03847050688
106	0.03836916911
107	0.03804944833
108	0.03803799659
109	0.03788193982
110	0.03774376529
111	0.03755821449
112	0.0373654579
113	0.03727846097
114	0.03710999729
115	0.0370959005
116	0.03681303266
117	0.03671628825
118	0.03660248847
119	0.03643203342
120	0.03623035422
121	0.03618020185
122	0.0360920233
123	0.03602722847
124	0.03586758062
125	0.03575922762
126	0.03559583781
127	0.03541476615
128	0.03536547323
129	0.03521981523
130	0.03503581922
131	0.03488993338
132	0.034862322
133	0.03474394576
134	0.03470424341
135	0.03456302406
136	0.03440068761
137	0.03435493628
138	0.03423496401
139	0.03419238492
140	0.03410159111
141	0.03400660593
142	0.03397480378
143	0.03393620295
144	0.0338626409
145	0.03382599631
146	0.03374716213
147	0.03374459107
148	0.03362957861
149	0.03362528693
150	0.03356022353
151	0.0334669
152	0.03335555283
153	0.03326928466
154	0.03317301844
155	0.03305927033
156	0.0329432098
157	0.03289175612
158	0.03285444581
159	0.03274107414
160	0.03268533039
161	0.03260504
162	0.03251378899
163	0.03249344697
164	0.03240240083
165	0.03233818035
166	0.03223014701
167	0.03211179577
168	0.03199106937
169	0.03196717536
170	0.03191261642
171	0.03178919638
172	0.03167427
173	0.03164120384
174	0.03153832975
175	0.03144706433
176	0.03138511937
177	0.03131604089
178	0.03124206373
179	0.0311448226
180	0.03108649451
181	0.03098942708
182	0.03094692445
183	0.03086451061
184	0.03079993758
185	0.03076277148
186	0.03068141078
187	0.03063543846
188	0.03059667261
189	0.03050631363
190	0.0304612697
191	0.03044622856
192	0.03040428216
193	0.0303530664
194	0.03028499816
195	0.03023228234
196	0.03017350329
197	0.03011865521
198	0.03005141152
199	0.03002569247
200	0.02999295372
201	0.02994566026
202	0.02988916576
203	0.02981175182
204	0.02977666947
205	0.02968439857
206	0.0296256639
207	0.02959744473
208	0.02953037924
209	0.02950815917
210	0.02944258496
211	0.02934890437
212	0.02929955865
213	0.02926013659
214	0.02922649607
215	0.02921481377
216	0.02919844907
217	0.02911200909
218	0.0290923252
219	0.02900493977
220	0.0289707416
221	0.02895443523
222	0.02890300741
223	0.02880469179
224	0.02877617445
225	0.02873616111
226	0.02866594806
227	0.02860359325
228	0.02850487532
229	0.02841458557
230	0.02840061385
231	0.02838726849
232	0.0282994506
233	0.02827348785
234	0.02824919991
235	0.02818247243
236	0.02812230897
237	0.02806607358
238	0.02803581872
239	0.02801855937
240	0.02798914884
241	0.02797595702
242	0.02797318756
243	0.02791010197
244	0.02790730765
245	0.02785927156
246	0.02780994154
247	0.02778870905
248	0.02775962682
249	0.02773348113
250	0.02769875368
251	0.02765702811
252	0.02762832939
253	0.02755236579
254	0.02753791749
255	0.02747116967
256	0.02742696152
257	0.02741754883
258	0.02738571466
259	0.02736901735
260	0.02733505707
261	0.02733421898
262	0.02729052333
263	0.02728512728
264	0.02721772512
265	0.02716618025
266	0.02716010069
267	0.02714556252
268	0.02706617831
269	0.02704880299
270	0.0270023083
271	0.02698584748
272	0.02695177232
273	0.02691930306
274	0.02687798794
275	0.02683069196
276	0.02681806276
277	0.02679162714
278	0.02677603488
279	0.02670582906
280	0.02665123569
281	0.02659736747
282	0.0265838088
283	0.02654842418
284	0.02653446662
285	0.02649693893
286	0.02644853744
287	0.02639377955
288	0.02633135105
289	0.0262780966
290	0.02627115786
291	0.02627045364
292	0.02624830093
293	0.02622487517
294	0.0261962806
295	0.02615934554
296	0.02615825715
297	0.02614885106
298	0.02609944078
299	0.02608059867
300	0.02607691231
301	0.02607217628
302	0.0260126321
303	0.02594419273
304	0.02588939656
305	0.02582709241
306	0.02582295268
307	0.02578746137
308	0.02577371014
309	0.02575978045
310	0.0257362625
311	0.02566907439
312	0.02563677882
313	0.02563520774
314	0.02557341538
315	0.02557038842
316	0.02554432397
317	0.02551497547
318	0.02549656154
319	0.02549305998
320	0.02548707294
321	0.02546232511
322	0.02545941492
323	0.0254433817
324	0.02542520625
325	0.02540035476
326	0.02539992759
327	0.02539148249
328	0.02538692321
329	0.02536538297
330	0.02535413452
331	0.02534923252
332	0.02534764455
333	0.02533151446
334	0.02527003575
